t,value
32.28,-2.267988915245862
32.29,-2.175971102544004
32.3,-2.064033656231728
32.31,-2.031647993327727
32.32,-0.41902595089694944
32.33,-0.34155548727680685
32.34,-0.2907922032591733
32.35,-0.18620793161961116
32.36,-0.10336338076499042
32.37,0.7639721294472328
32.38,0.8414029037709876
32.39,0.9328743507415107
32.4,1.0223934611963128
32.410000000000004,0.28004868082536144
32.42,0.34903616343825433
32.43,0.4332259305718149
32.44,0.5609081718054472
32.45,0.6658862845918984
32.46,0.6343510993898727
32.47,0.7929376626588696
32.480000000000004,0.8511599542309464
32.49,0.9138646400029924
32.5,-1.028362062203139
32.51,-0.8993824227572778
32.52,-0.8530592483456709
32.53,-0.7977644548851712
32.54,-0.6892235629156521
32.55,-0.6184345276529697
32.56,-0.5081977217919807
32.57,-0.37060283355059115
32.58,-0.3444536575963708
32.59,-0.2747884836063764
32.6,-0.226536447903931
32.61,-0.10154235071221489
32.62,-0.04721562968211606
32.63,0.07187481863707096
32.64,0.1290606416514406
32.65,0.23623575196937135
32.660000000000004,0.2891771363664819
32.67,0.3503955649632288
32.68,0.4515296740266672
32.69,0.4980554729027932
32.7,0.6105386885946503
32.71,0.720497546776511
32.72,0.7964476553864857
32.730000000000004,0.8440657102873347
32.74,0.9365995912371387
32.75,-0.9826572310360128
32.76,-0.9066132297479015
32.77,-0.8588685097390816
32.78,-0.7812311735406273
32.79,-0.7263063111453462
32.8,-0.6185194087302993
32.81,-0.5266102451257527
32.82,-0.4834501702035045
32.83,-1.4769550666407678
32.84,-1.4104920288091642
32.85,-1.3119914626457239
32.86,-1.2080302490373287
32.87,-0.03695729145619204
32.88,0.06243611376218243
32.89,0.12460923994638964
32.9,0.2002895404263636
32.910000000000004,0.3096714756833195
32.92,0.36502896482374636
32.93,0.4772738711735967
32.94,0.560572538546884
32.95,0.5797069092831968
32.96,0.7181969663039172
32.97,0.7341453135919697
32.980000000000004,0.827397568805038
32.99,0.939827963766188
33.0,-0.9837261693144609
33.01,-0.898167962375613
33.02,-0.8488803512604941
33.03,-0.7652277346013767
33.04,-0.70787106748053
33.05,-0.5514651885102428
33.06,-0.48820437219438817
33.07,-0.48232369811118314
33.08,-0.34562614144218384
33.09,-0.3191954421781505
33.1,-0.23299227933185368
33.11,-0.055246958478743655
33.12,-0.018630518113848377
33.13,0.008322526701267943
33.14,0.12513555042082916
33.15,0.1988393020686569
33.160000000000004,0.2855757577196392
33.17,0.36936341350976126
33.18,0.42617822328698285
33.19,0.5374180306503238
33.2,0.5880298433905291
33.21,0.6858284991049427
33.22,0.8417375134713974
33.230000000000004,0.78719510900598
33.24,0.9641351724927858
33.25,-0.9579080061529608
33.26,-0.8718150531337902
33.27,-0.7944732330373359
33.28,-0.7568344241972752
33.29,-0.6752417020109649
33.3,-0.5912165764951471
33.31,-0.4567747327986659
33.32,-0.42505577747321593
33.33,-0.3857400759519394
33.34,-0.2672373335857733
33.35,-0.23818014825586184
33.36,-0.13989942366298033
33.37,-0.06941036730821956
33.38,0.04047534267438555
33.39,0.1297625920590708
33.4,0.1692588863225241
33.410000000000004,0.24123347416863056
33.42,0.29581555304634793
33.43,0.4028269699300416
33.44,0.5057328279038384
33.45,0.576493014348625
33.46,0.6702185119757641
33.47,0.7743791591124697
33.480000000000004,0.8312023610955422
33.49,0.9035070567083178
33.5,-1.0036975380023008
33.51,-0.9633361906595173
33.52,-0.8335125276485617
33.53,-0.745270508642497
33.54,-0.6830210257487906
33.55,-0.5834606919975317
33.56,-0.5467700273577418
33.57,-0.4346339244737953
33.58,-0.36608122427176776
33.59,-0.3044917328064922
33.6,-0.19328601406116838
33.61,-0.13686272090206256
33.62,-0.09311808875204658
33.63,-0.021635389296104153
33.64,0.15565583259094928
33.65,0.19994413478604908
33.660000000000004,0.28119043707514235
33.67,0.3938072271060792
33.68,0.41919190829023106
33.69,0.5120047017151315
33.7,0.6495492556377562
33.71,0.6623810279979075
33.72,0.759339577008615
33.730000000000004,0.796105274129129
33.74,0.9498637483347009
33.75,-0.9356467162825033
33.76,-0.8993849559609972
33.77,-0.8251465780752733
33.78,-0.7573132138171422
33.79,-0.6674085780946555
33.8,-0.5646574078571018
33.81,-0.4920934881363166
33.82,-0.43380124217626487
33.83,-0.3799274311146167
33.84,-0.3555747637996248
33.85,-0.2304246622437753
33.86,-0.1268350640386916
33.87,-0.10318719559829932
33.88,0.07474441630934615
33.89,0.10924720822278056
33.9,0.22772227420093508
33.910000000000004,0.2573788879144738
33.92,0.3546042177179579
33.93,0.4430627559007749
33.94,0.5327962237788831
33.95,0.6054810434066444
33.96,0.5938981016645369
33.97,0.7978823456997055
33.980000000000004,0.8177340093078165
33.99,0.914795042580438
34.0,-0.9101535262788728
34.01,-0.9243352563289915
34.02,-0.8658894713433902
34.03,-0.7327532294426629
34.04,-0.6287232358842487
34.05,-0.576023905139456
34.06,-0.5872648759267345
34.07,-0.40652993708625723
34.08,-0.3711999466091333
34.09,-0.2344006623519812
34.1,-0.15773647435748114
34.11,-0.115675497703898
34.12,-0.0840926331825535
34.13,0.053241751729560506
34.14,0.14192964167935196
34.15,0.17079505446089643
34.160000000000004,0.26005937108142274
34.17,0.37671432050901693
34.18,0.49519694631561484
34.19,0.5431799305136059
34.2,0.6106595059314693
34.21,0.680101586890087
34.22,0.7186823692015409
34.230000000000004,0.8785630011216005
34.24,0.8815219019282191
34.25,0.45237693468072093
34.26,0.5480727987939165
34.27,0.6428079008862921
34.28,-0.7057903282547039
34.29,-0.6378552152075966
34.300000000000004,-0.6292989207413755
34.31,-0.5419550246982067
34.32,-0.4095039167662122
34.33,-0.38376542326316204
34.34,-0.3189785323042923
34.35,-0.1907316924332172
34.36,-0.10784392322029139
34.37,-0.046859700276962776
34.38,0.005699520702097852
34.39,0.12375152852060538
34.4,0.15945438780381704
34.410000000000004,0.23896585313298435
34.42,0.37497694975996504
34.43,0.44877303986357125
34.44,0.5164778277670301
34.45,0.6016506021029836
34.46,0.6935108702889873
34.47,0.7846065217119045
34.480000000000004,0.8347273023451871
34.49,0.8771651645181057
34.5,-0.9668571115244959
34.51,-0.9073039623591032
34.52,-0.8319752558337162
34.53,-0.7539976178595819
34.54,-0.6851931333179664
34.550000000000004,-0.6407895508091055
34.56,-0.548252187642732
34.57,-0.44720385515340466
34.58,-0.41433960114548385
34.59,-0.24190345872091523
34.6,-0.17918572638935581
34.61,-0.151952460158138
34.62,0.000739129262862924
34.63,0.058024142052977616
34.64,0.08165625380116301
34.65,0.23210125493868405
34.660000000000004,0.27040160689081283
34.67,0.35615770397994717
34.68,0.4640257681051595
34.69,0.553118004762717
34.7,0.5824358019907133
34.71,0.6492792304010004
34.72,0.7763754490638116
34.730000000000004,0.9414632388282917
34.74,0.9104331733289123
34.75,-0.9899504748224134
34.76,-0.9240009745193054
34.77,-0.8392478302331978
34.78,-0.7434226110404676
34.79,-0.6766311701277973
34.800000000000004,-0.6158993156446209
34.81,-0.49391194955922746
34.82,-0.4259872239134971
34.83,-0.3242637905752957
34.84,-0.33525101652059625
34.85,-0.26181883323053096
34.86,-0.09853401249549892
34.87,-0.0655589650362002
34.88,0.087044585767995
34.89,0.14721737170603683
34.9,0.17586174190673834
34.910000000000004,0.29740056873451476
34.92,0.32454072883911134
34.93,0.44866996793561253
34.94,0.4774603267434475
34.95,0.6168888472508323
34.96,0.6373672819753697
34.97,0.7752201323113571
34.980000000000004,0.8339530431599703
34.99,2.837136305447678
35.0,0.9258049398480744
35.01,0.9808918534614652
35.02,1.0645636621164742
35.03,1.1348925305180102
35.04,-0.7104186692937396
35.050000000000004,-0.5773268705097474
35.06,-0.4692407847934905
35.07,-0.4432470304348359
35.08,-0.3513836619831646
35.09,-0.30005389225307766
35.1,-0.22814677234988393
35.11,-0.1262967959488812
35.12,-0.05973482945376301
35.13,0.017504252206346053
35.14,0.07704786742275344
35.15,0.21280675966911486
35.160000000000004,0.2396280667390233
35.17,0.34400281359846413
35.18,0.4250776993004727
35.19,0.5140340922038611
35.2,1.2802913511460745
35.21,0.6131799694121822
35.22,0.765113970410357
35.230000000000004,0.8452633260903446
35.24,0.925132169959058
35.25,-0.9607701694563174
35.26,-0.9228566599144808
35.27,-0.8382484151701542
35.28,-0.7917413870529019
35.29,-0.7022988635444251
35.300000000000004,-0.5695130964799491
35.31,-0.5655714605425023
35.32,-0.48010278360322967
35.33,-0.3532777260348181
35.34,-0.3126695044913402
35.35,-0.17278033620014915
35.36,-0.0900909211487364
35.37,0.01066944619482673
35.38,-0.016639057047936473
35.39,0.15451404413880593
35.4,0.1533565526368837
35.410000000000004,0.265926078966657
35.42,0.2892461125648378
35.43,0.4226736693241601
35.44,0.5032890262889389
35.45,0.6168224583803416
35.46,0.69032455520708
35.47,0.7293365958017041
35.480000000000004,0.7996757794815949
35.49,0.9835928132556612
35.5,-0.9787248839280558
35.51,-0.9254399910209586
35.52,-0.7547420556395763
35.53,-0.7204899208947447
35.54,-0.7006900462423071
35.550000000000004,-0.5879256045439178
35.56,-0.530172430296602
35.57,-0.42790390847709414
35.58,-0.350299879178451
35.59,-0.27806719711521255
35.6,-0.17433120250384776
35.61,-0.1410267817569179
35.62,-0.109631230439455
35.63,0.03901619293987098
35.64,0.07604282185809022
35.65,0.23446060448797562
35.660000000000004,0.28606364465999723
35.67,0.36722324333485423
35.68,0.4582776149551554
35.69,0.5448169232059654
35.7,0.6293916102751708
35.71,0.7083607450392222
35.72,0.7349680552303915
35.730000000000004,0.8014177969495567
35.74,0.9937683812610241
35.75,-0.9959320121489454
35.76,-0.9208286852064773
35.77,-0.8325010334303595
35.78,-0.7798165395368066
35.79,-0.7006588238191689
35.800000000000004,-0.5641965512209945
35.81,-0.47791877916105474
35.82,-0.44842504302850666
35.83,1.5416376771470657
35.84,-0.2521922498854026
35.85,-0.22217883000247868
35.86,-0.12704900775874411
35.87,-0.05512509465598073
35.88,0.02539869368132942
35.89,0.13403928702795048
35.9,0.20248843374659822
35.910000000000004,0.2758102186629287
35.92,0.33353110189810764
35.93,0.44830891330364786
35.94,0.46975562500529794
35.95,0.6345325355846322
35.96,0.6528129702965886
35.97,0.7880233445268132
35.980000000000004,0.8730360697626116
35.99,0.8973831226033625
36.0,-1.0138870856230577
36.01,-0.9376622334315011
36.02,-0.8210000623718019
36.03,-0.7816523819177629
36.04,-0.7233549351948529
36.050000000000004,-0.6360766554705231
36.06,-0.5464539375329109
36.07,-0.43491838265214466
36.08,-0.3871314671996399
36.09,-0.28116162517054666
36.1,-0.19021178850704523
36.11,-0.14844900468413566
36.12,-0.08307104708574124
36.13,0.06223106440632749
36.14,0.11317803317454977
36.15,0.21633656430350337
36.160000000000004,0.3303231880156966
36.17,0.39842189810708056
36.18,0.451188338000426
36.19,0.4873262726732504
36.2,0.6068575830266487
36.21,0.6797368541596918
36.22,0.8138581240275365
36.230000000000004,0.8381257094434503
36.24,0.9479729455873426
36.25,-1.0251626643305016
36.26,-0.9711493489410044
36.27,-0.8589940505512877
36.28,-0.7396633257055503
36.29,-0.7192700177344113
36.300000000000004,-0.5644186677618513
36.31,-0.5123238297443037
36.32,-0.4422752053923161
36.33,-0.40062980447371316
36.34,-0.3048498149691289
36.35,-0.2072972337115393
36.36,-0.1579744171156047
36.37,-0.04907825267212411
36.38,0.06728596520222266
36.39,0.11892683263272343
36.4,0.1380213622781724
36.410000000000004,0.2569998463107061
36.42,0.2796960152204502
36.43,0.43503577033759294
36.44,0.5182261056414533
36.45,0.592115991845955
36.46,0.6222734313216577
36.47,0.8072731521531276
36.480000000000004,0.8190589020948534
36.49,0.9591134849844748
36.5,-0.9838867201006146
36.51,-0.8854965258587335
36.52,-0.8546352693162333
36.53,-0.7404515355059186
36.54,-0.6656698329911379
36.550000000000004,-0.5589865982160004
36.56,-0.5101584245422169
36.57,-0.4391279318656195
36.58,-0.38657565447805264
36.59,-0.2759072946334229
36.6,-0.18892993249609624
36.61,-0.13501038962519343
36.62,-0.016112612953614023
36.63,0.013769422300820074
36.64,-1.090813019020833
36.65,0.21735353012473077
36.660000000000004,0.28128726058957765
36.67,0.36894716714059284
36.68,0.4393620035106267
36.69,0.545377051827203
36.7,0.5705563072920096
36.71,0.676111895167289
36.72,0.7351563217361018
36.730000000000004,0.8496088049257425
36.74,0.9558610297204826
36.75,-1.034331430600342
36.76,-0.9567983261246406
36.77,-0.8374636512143167
36.78,-0.7809859809256652
36.79,-0.6576453667987358
36.800000000000004,-0.5511449186636103
36.81,-0.507801952077545
36.82,-0.42410289645187954
36.83,-0.3972104510074539
36.84,-0.27541392589175956
36.85,-0.17881273856615107
36.86,-0.09687478758963948
36.87,0.017920394170175297
36.88,0.04246262903553231
36.89,0.08053188257610877
36.9,0.23060472584719913
36.910000000000004,0.2711219074044336
36.92,0.33179099065397977
36.93,0.4034218853212107
36.94,0.5055158162602762
36.95,0.6352825815661094
36.96,0.6698968126742455
36.97,0.6917064778157109
36.980000000000004,0.7803256882920491
36.99,0.9097846996374269
37.0,-1.0155552922808304
37.01,-0.941911767356334
37.02,-0.8013815117094996
37.03,-0.7644682815367952
37.04,-0.6619993024564096
37.050000000000004,-0.5974289993557688
37.06,-0.5454343758485508
37.07,-0.4558764740965988
37.08,-0.36167508721697017
37.09,-0.27481748537817874
37.1,-0.19953447831411086
37.11,-0.0783447079014328
37.12,-0.05114138110371596
37.13,0.06322239783843062
37.14,0.09589180524858394
37.15,0.21219089692576673
37.160000000000004,0.23634033209903252
37.17,0.3241553601845744
37.18,0.39184478441019016
37.19,0.5293699732383376
37.2,0.5748983296615859
37.21,0.7176263632586498
37.22,0.7250558174879213
37.230000000000004,0.8755605321034547
37.24,0.9539444285140225
37.25,-0.958673266411195
37.26,-0.9019574251770509
37.27,-0.8071115918056655
37.28,-0.6722180341887541
37.29,-0.7304948180661907
37.300000000000004,-0.589946134292642
37.31,-0.4943796337227106
37.32,-0.5241294249825552
37.33,0.27802680680221586
37.34,0.4016080199145393
37.35,0.4315452690227148
37.36,0.5969383100286698
37.37,-0.0696217564026994
37.38,0.03239206412331475
37.39,0.1147299276272192
37.4,0.19403272990249648
37.410000000000004,0.31070574592606803
37.42,0.36616201090730816
37.43,0.41614584085233053
37.44,0.5081718114775018
37.45,0.6086614571258363
37.46,0.6903177927839277
37.47,0.777849442402805
37.480000000000004,0.8235409212279032
37.49,0.8877751383201097
37.5,-1.0695825886619197
37.51,-0.8803761415029984
37.52,-0.8328645531745236
37.53,-0.7525126480404691
37.54,-0.6453473818625073
37.550000000000004,-0.6588734690996378
37.56,-0.5166385498954782
37.57,-0.42581851423111056
37.58,-0.342886711117607
37.59,-0.24303156257464217
37.6,-0.15133002892280817
37.61,-0.12393791547369151
37.62,-0.03226550451254682
37.63,0.08804610517754011
37.64,0.10679743037789506
37.65,0.19353492769873445
37.660000000000004,0.2612892413160519
37.67,0.35334798758315017
37.68,0.458862644863097
37.69,0.5088405698628673
37.7,0.5774908549077846
37.71,0.7227407676428278
37.72,0.7233791130195816
37.730000000000004,0.8493505921243801
37.74,0.9015439931587329
37.75,-0.9204707296105994
37.76,-0.89312514369053
37.77,-0.8802398515470431
37.78,-0.7359504314089865
37.79,-0.7095730065549143
37.800000000000004,-0.6175749479969765
37.81,-0.5896759320728825
37.82,-0.43050155209292557
37.83,-0.3363364640158676
37.84,-0.24927977213058378
37.85,-0.1868737274003925
37.86,-0.12834631876730154
37.87,-0.05828334979460324
37.88,-0.00937980946956711
37.89,0.06725736979032376
37.9,0.2029975096726612
37.910000000000004,0.27626283920139505
37.92,0.36420954393121674
37.93,0.41601238188898393
37.94,0.5863383775234587
37.95,0.6138089358928615
37.96,0.6590522829202257
37.97,0.7295182701357749
37.980000000000004,0.8643371666375261
37.99,0.8862864956733778
38.0,-0.9904801692200269
38.01,-0.9358127383775343
38.02,-0.8704301997637165
38.03,-0.7508654206093482
38.04,-0.7185700256966366
38.050000000000004,-0.5804286038637567
38.06,-0.5230954474386694
38.07,-0.4613036319979636
38.08,-0.3687349151757686
38.09,-0.25543848323112556
38.1,-0.1818414564075299
38.11,-0.10652176232459122
38.12,-0.04593873590109182
38.13,0.08805407905548139
38.14,0.14262979536494322
38.15,0.2581850778550678
38.160000000000004,0.29349128910649513
38.17,0.33592142901922484
38.18,0.4012310455811161
38.19,0.5312454364781003
38.2,0.6102139603139777
38.21,0.6472631246300301
38.22,0.7848350759342284
38.230000000000004,0.8566463951853628
38.24,0.9522093217585473
38.25,-0.9878669422395046
38.26,-0.8939684404665063
38.27,-0.8616863490942499
38.28,-0.7595465903521813
38.29,-0.6643989040650037
38.300000000000004,-0.571222107159733
38.31,-0.4642826089222258
38.32,-0.4302697573495593
38.33,-0.3745329909595587
38.34,-0.3035158928105905
38.35,-0.22841285702956202
38.36,-0.11524371618458812
38.37,-0.04033831345016206
38.38,-0.034906432469274565
38.39,0.12006896289555916
38.4,0.2140863952653814
38.410000000000004,0.27830202367250917
38.42,0.34930673052595607
38.43,0.3896412114057282
38.44,0.509422135197703
38.45,0.5866507209100037
38.46,0.656022118998951
38.47,0.7592126397939943
38.480000000000004,0.8555618417919721
38.49,0.9136075962115808
38.5,-0.9997469406628052
38.51,-0.8717185630440207
38.52,-0.8634381397172405
38.53,-0.8006723532162587
38.54,-0.701349674035352
38.550000000000004,-0.5746872102851764
38.56,-0.5081157551545208
38.57,-0.47596219473819945
38.58,-0.4222294495334148
38.59,-0.3006836678605388
38.6,-0.1406142069202013
38.61,-0.12173305111811757
38.62,-0.012999256746977914
38.63,0.02888873569298203
38.64,0.05647908421092411
38.65,0.2223007778952901
38.660000000000004,0.2505938296218964
38.67,0.368170020923614
38.68,0.44455441376721627
38.69,0.5225277642002967
38.7,0.6114679280861175
38.71,2.1465248463850912
38.72,2.1926956152779242
38.730000000000004,2.282092119871387
38.74,0.9198570698177709
38.75,-1.0400901196733283
38.76,-0.9273179621648368
38.77,-0.8164428702851191
38.78,-0.7828310293053365
38.79,-0.6788473328861148
38.800000000000004,-0.5863394580377356
38.81,-0.5215764109307679
38.82,-0.3888329577141155
38.83,-0.37284592072799383
38.84,-0.2848139515517106
38.85,-0.22748702958512768
38.86,-0.1497988775201921
38.87,-0.0607434046193765
38.88,-0.01881551617609841
38.89,0.12731742683606084
38.9,0.13413786799551
38.910000000000004,0.26921655652903015
38.92,0.3436448126264016
38.93,0.4008006624024547
38.94,0.5538021841224108
38.95,0.5979215197360923
38.96,0.685254399908162
38.97,0.7498984808277425
38.980000000000004,0.8511973451061614
38.99,1.0020680606157308
39.0,-0.9893133747281418
39.01,-0.9460313667738025
39.02,-0.8235433761201704
39.03,-0.7084696959856324
39.04,-0.711599929161034
39.050000000000004,-0.618899249131451
39.06,-0.5524947578302473
39.07,-0.4319428155200251
39.08,-0.37441019700904143
39.09,-0.2968969728800494
39.1,-0.19804100444180084
39.11,1.2595871534251006
39.12,-0.04603762751010632
39.13,0.07015560718769162
39.14,0.1477719208663963
39.15,0.18566981330561194
39.160000000000004,0.2911946163070786
39.17,0.35906828797089824
39.18,0.4574821645177865
39.19,0.5088206819888645
39.2,0.5606874063015186
39.21,0.6786570616750823
39.22,0.7404988606311123
39.230000000000004,0.8174376121995204
39.24,0.9270239937760953
39.25,-0.997740949351433
39.26,-0.8739782220669511
39.27,-0.8952418014392377
39.28,-0.7467597677642085
39.29,-0.6979345301651864
39.300000000000004,-0.5687778685089743
39.31,-0.5201614270432605
39.32,-0.4206435528485512
39.33,-0.33066035250980097
39.34,-0.287304442548175
39.35,-0.19574949398065558
39.36,-0.11112853086629212
39.37,-0.0654433765915387
39.38,0.0474101286400116
39.39,0.10779015039032469
39.4,0.22586508359162277
39.410000000000004,0.2686667358646879
39.42,0.4009258641813429
39.43,0.4759617798112863
39.44,0.5720843018522264
39.45,0.5876601269914594
39.46,0.6423875674451044
39.47,0.757267784514247
39.480000000000004,0.8661658616156797
39.49,0.8939156878530483
39.5,-1.0163251873796713
39.51,-0.9033033619141294
39.52,-0.82093007026557
39.53,-0.7758010032713213
39.54,-0.6716394821726092
39.550000000000004,-0.6224856186076909
39.56,-0.5480164699130109
39.57,-0.42405917128797055
39.58,-0.3149074169641953
39.59,-0.2968185418044221
39.6,-2.0162670215197975
39.61,-1.862210709620828
39.62,-1.8082898387427846
39.63,-1.7254523948261418
39.64,-1.7111812633617551
39.65,-1.6131917667680027
39.660000000000004,0.21137713492666704
39.67,0.37280347066944464
39.68,0.39683478505205516
39.69,0.5025277364622015
39.7,0.6178520665449283
39.71,0.659158334690748
39.72,0.7433966680102103
39.730000000000004,0.840989405494668
39.74,1.7596515959419305
39.75,-1.0012826691894066
39.76,-0.9241579104005369
39.77,-0.839033673429128
39.78,-0.7790681604586758
39.79,-0.6950794900119621
39.800000000000004,-0.6469018605194039
39.81,-0.516191372735638
39.82,-0.45688255961699925
39.83,-0.35373914734716233
39.84,-0.25449897249845416
39.85,-0.18946964772873437
39.86,-0.09543300770983253
39.87,-0.003907162119907062
39.88,0.047059970221168076
39.89,0.16731382074926376
39.9,0.157307675405442
39.910000000000004,0.29035899577435986
39.92,0.37188185810995933
39.93,0.441310314935557
39.94,0.5141776811881059
39.95,0.5890161011751912
39.96,0.6837396856492933
39.97,0.7840683506263055
39.980000000000004,0.8420649028948494
39.99,0.9285978071142398
40.0,-0.9661482171916775
40.01,-0.9132551119044471
40.02,-0.82432256014115
40.03,-0.7536191006917101
40.04,-0.6808080667199734
40.050000000000004,-0.5451825759960367
40.06,-0.5584212509457951
40.07,-0.42767368169627473
40.08,-0.3687323367947395
40.09,-0.2928563773772497
40.1,-0.22603391194777517
40.11,-0.056795113700874034
40.12,-0.04516912061524603
40.13,0.06900528818325775
40.14,0.09839569163780013
40.15,0.2242647104566556
40.160000000000004,0.25764551410135583
40.17,0.36606648484061477
40.18,0.4666389132966008
40.19,0.5329645109021813
40.2,0.5728814634987671
40.21,0.6698411380956778
40.22,0.7664950940009952
40.230000000000004,0.8388548592779118
40.24,0.9489802710379218
40.25,-1.0087913808718685
40.26,-0.9292492242361363
40.27,-0.9019443944287063
40.28,-0.7759640310312739
40.29,-0.6742155040659549
40.300000000000004,-0.6267738746419682
40.31,-0.5213776657626149
40.32,-0.4052968889478511
40.33,-0.33544056599915983
40.34,-0.2998080166833386
40.35,-0.18016786742353327
40.36,-0.08096347999716041
40.37,-0.04152432600929514
40.38,0.06030861882834357
40.39,0.15053851364231807
40.4,0.19852389951625696
40.410000000000004,0.2965054254738037
40.42,0.35208287886098477
40.43,0.41634990931650345
40.44,0.5429564580294048
40.45,0.5612662195352901
40.46,0.6672854385741246
40.47,0.7174463418981256
40.480000000000004,0.8647402695977638
40.49,0.9093727100486405
40.5,-0.9864024234848722
40.51,-0.8638912961593914
40.52,-0.819036570466889
40.53,-0.7177138867957291
40.54,-0.6886479656172164
40.550000000000004,-0.6208364347784054
40.56,-0.5299755502480673
40.57,-0.46235922196506196
40.58,-0.37466371778617596
40.59,-0.30160846192464735
40.6,-0.21561791665801036
40.61,-0.10458562254379065
40.62,-0.030999232588013313
40.63,0.07343193738682213
40.64,0.10758339165533172
40.65,0.2175939344490604
40.660000000000004,0.2560440538871509
40.67,0.3942012296542531
40.68,0.459149502674499
40.69,0.49893646776765777
40.7,0.6185361825069173
40.71,0.6731384165776138
40.72,0.7548341495323897
40.730000000000004,0.8875087871054069
40.74,0.9619842230750317
40.75,-0.9917135281118501
40.76,-0.8796954070468729
40.77,-0.84663690904072
40.78,-0.7455482708598642
40.79,-0.6822456813625466
40.800000000000004,-0.637206155613802
40.81,-0.5139342195533577
40.82,-0.4460435073659374
40.83,-0.32660564093788813
40.84,-0.3016603944428948
40.85,-0.18850046031110612
40.86,-0.15485268936037244
40.87,-0.0365088557061061
40.88,0.06104363828403109
40.89,0.10169565395750625
40.9,0.2760348122567713
40.910000000000004,0.3153340820275593
40.92,0.3931440096946408
40.93,0.43398790923879643
40.94,0.5278068992491779
40.95,0.6021098674395761
40.96,0.6859060119420938
40.97,0.7267050766715208
40.980000000000004,0.8097083624207836
40.99,0.88020433460672
41.0,-0.9669345147138414
41.01,-0.9603161410687409
41.02,-0.8195316475638621
41.03,-0.8014608713353252
41.04,-0.7325628267533506
41.050000000000004,-0.6309230154231837
41.06,-0.5087611177345489
41.07,-0.4632050711230762
41.08,-0.3385154727489612
41.09,-0.32031195641762633
41.1,-0.23944619158854274
41.11,-0.029876822695116947
41.12,-0.062433076524672795
41.13,0.02686332096630794
41.14,0.1638743948236475
41.15,0.17097940731157865
41.160000000000004,0.27063251808634575
41.17,0.3469037713013849
41.18,0.4130350709846771
41.19,0.5562708779793374
41.2,0.5976203556194918
41.21,0.6931576527602964
41.22,0.7600145902659003
41.230000000000004,0.884382149422192
41.24,0.9518340829739813
41.25,-0.9623287308465353
41.26,-0.8502836749666822
41.27,-0.829610753575429
41.28,-0.7691455619498234
41.29,-0.691534198716319
41.300000000000004,-0.6033873015472186
41.31,-0.5256266211963034
41.32,-0.4472508213474092
41.33,-0.37075038295167895
41.34,-0.2324614325717009
41.35,-0.19505770865770353
41.36,-0.1471253373940954
41.37,-0.03602833850798635
41.38,-0.02176650984657317
41.39,0.08621433563394792
41.4,0.20946986800082087
41.410000000000004,-0.7998117726645179
41.42,-0.6789913823377564
41.43,-0.6579438135850716
41.44,-0.5543669938590476
41.45,-0.4652331457615825
41.46,-0.34338364379787034
41.47,0.7673040462263292
41.480000000000004,0.8250636411162013
41.49,0.9057197271163054
41.5,-1.0274504234078758
41.51,-0.9554468915785894
41.52,-0.8720656324913538
41.53,-0.7624688120889491
41.54,-0.6661427838966119
41.550000000000004,-0.5937680638094076
41.56,-0.5276710683886798
41.57,-0.4272636217497122
41.58,-0.33270143110795325
41.59,-0.31468469472005955
41.6,-0.16933516012836794
41.61,-0.06492874302949858
41.62,-0.024876201092362136
41.63,0.027026000324555377
41.64,0.14303753756075763
41.65,0.24073552656846373
41.660000000000004,0.24689078121781644
41.67,0.36480654559641895
41.68,0.463570872206631
41.69,0.5036156201750521
41.7,0.5830612358941305
41.71,0.628108371797583
41.72,0.7600559428140031
41.730000000000004,0.8990549433811978
41.74,0.8812386518735196
41.75,-0.9452068830229704
41.76,-0.8851885437885805
41.77,-0.8291040251185166
41.78,-0.7953405298013426
41.79,-0.6616645186609097
41.800000000000004,-0.6296849095349126
41.81,-0.511536438167235
41.82,-0.4109547661459555
41.83,-0.39808935367786896
41.84,-0.33979679685820646
41.85,-0.16682111002624922
41.86,-0.11783490075731985
41.87,-0.06441232095100738
41.88,0.029223969515460396
41.89,0.13415418865301068
41.9,0.1788658788211425
41.910000000000004,0.2884672486853088
41.92,0.36090989748169056
41.93,0.447559700438332
41.94,0.5049128864553206
41.95,0.6252060487617205
41.96,0.6957200405687378
41.97,0.7583762863600834
41.980000000000004,0.8782111841862463
41.99,0.9724686719482474
42.0,-1.0028126479221178
42.01,-0.9115162911176216
42.02,-0.8286589680071581
42.03,-0.773268634494332
42.04,-0.7153940903124878
42.050000000000004,-0.627823689623858
42.06,-0.5054213602626192
42.07,-0.4336461723513422
42.08,-0.3750579775732633
42.09,-0.3072501227105958
42.1,-0.23352423995172936
42.11,-0.11841541159443272
42.12,-0.1095417645245903
42.13,0.0029505995466592924
42.14,0.1473986299364092
42.15,0.19936580521188332
42.160000000000004,0.22755643270375844
42.17,0.41610273866978753
42.18,0.3956907696070054
42.19,0.48609620639362705
42.2,0.5738574741608873
42.21,0.6719398053928487
42.22,0.7378227861592573
42.230000000000004,0.8760629507449411
42.24,1.6955709978305218
42.25,-0.2576886532736643
42.26,-0.19144223703273822
42.27,-0.10091102468717239
42.28,-0.7951515579507643
42.29,-0.6565201412846197
42.300000000000004,-0.5872412048013181
42.31,-0.5157306030940156
42.32,-0.4401840932364351
42.33,-0.32815625157009354
42.34,-0.27747848854454377
